Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Explicit Track
Brillarosa,Dolido Pero No Arrepentido - EP,Fuerza Regida,2024-02-09,QZ9QQ2400124,0.42705623374024415,31.2,0.10186509831549588,0.21042834325048992,0.08178311303741406,0.7052631578947368,0.0047972532161490765,0.014617992791467157,0.006796270554691622,0.006248267506615148,0.005570142288419278,0.0036773509295305153,0.08974358974358974,0.017320186071627452,0.009508716323296355,0.00078991076966941,0.07177033492822966,1.0
Bertaraf,Sir,Canbay & Wolker,2023-09-29,QZTPX2361588,0.4272563538122874,31.2,0.4386573939052552,0.40943036055766435,0.39444584415771095,0.7473684210526316,0.022046851762825646,0.025904238589450613,0.0027396737235355177,0.0009328877989147129,0.0007518897056512936,0.00017063868154061984,0.2668997668997669,0.0009236082596002947,0.6386687797147386,0.02570093947553552,0.3971291866028708,0.0
U My Everything (feat. Drake),In Sexyy We Trust,Sexyy Red,2024-05-24,QZS7J2409861,0.427856714028417,31.2,0.04499220893213854,0.042507423046760535,0.020229221459431117,0.7473684210526316,0.0026715263008530183,0.0032691097327454404,0.0007758508339359168,0.00032971394735141707,0.00019536021281914092,0.03174203152213887,0.01282051282051282,0.11217902925509475,0.0,1.452346970919802e-06,0.03349282296650718,0.0
Devil Eyes,Providence,Hippie Sabotage,2016-02-05,US7SR1600006,0.4282569541725035,31.2,0.0189074125128348,0.010337217200126696,0.0880075803542283,0.7017543859649122,0.0027800059619369506,0.020209415476400903,0.009115586848071176,2.572170242444178e-05,1.4023275676300551e-05,0.08472824211986293,0.02913752913752914,1.1249796097445732e-06,0.014263074484944533,0.00928226070835651,0.1244019138755981,1.0
m y . l i f e (with 21 Savage & Morray),The Off-Season,J. Cole,2021-05-14,QMJMT2103634,0.4284570742445467,31.1,0.01239367299958314,0.01043715097282987,0.003926071511465775,0.5473684210526315,0.04290455749996088,0.11704347507349967,0.02038692355214274,0.0004513546039575273,0.0006196742900037749,0.03321815956469497,0.0,2.1937102390019183e-05,0.004754358161648178,0.0016176448040243457,0.004784688995215311,0.0
I'm Yours,DDB Hitzone Best Of 2008,Jason Mraz,2008-01-01,USEE10800667,0.42885731438863317,31.1,0.009318754752081044,0.004102366059103204,0.0026361096400007574,0.5052631578947367,0.017107756565409468,0.07225070811559675,0.013121189117044034,0.00018740500354170816,0.0004007607068733382,0.00010907434200540688,0.001554001554001554,1.349975531693488e-05,0.006867406233491812,0.0068328913737761765,0.014354066985645932,0.0
Going Going Gone,Growin' Up,Luke Combs,2022-06-24,US6XF2100240,0.42805683410046025,31.1,0.0670712782489601,0.0029319552635456844,0.0017761261648296083,0.32280701754385965,0.05135456316639176,0.06806970172092569,0.017096542745063156,0.0008814868945835841,0.0022494691326647664,0.021941344859858533,0.01631701631701632,0.0903527373566354,0.003169572107765452,0.0003738479421906706,0.04146730462519936,0.0
HISS,HISS,Megan Thee Stallion,2024-01-26,USAT22400675,0.42865719431658994,31.1,0.061032820150126045,0.037121162077335186,0.0668734457609576,0.7789473684210526,0.004482909540820288,0.0045938966240297845,2.6853147479094345e-05,3.9512062537916086e-05,4.62684005195868e-05,0.005211466761862335,0.0034965034965034965,1.0687306292573447e-05,0.001584786053882726,0.10034852385217441,0.019138755980861243,1.0
Baarish Ki Jaaye,Baarish Ki Jaaye,B Praak,2021-03-27,INUM72100017,0.4274564738843306,31.1,0.04342292579121155,0.04808000121953078,0.07289166814338884,0.7473684210526316,0.006993489671944449,0.024085527287779004,0.007068189752949257,0.0001773445502102749,0.00012960440663724752,0.011862337731135254,0.0,5.624898048722867e-07,0.001584786053882726,0.010191886364057452,0.019138755980861243,1.0
Company,Company,Emiway Bantai,2023-01-22,FR2X42304449,0.4276565939563738,31.1,0.032207845604580905,0.04509553838049699,0.20661817035977953,0.7157894736842105,0.00376394901372622,0.005886698872564613,0.000177715621858173,6.228286867280843e-05,0.00014455148084443215,0.020450971617515006,0.08391608391608392,0.06864288084778464,0.08716323296354993,0.020654759925074668,0.10526315789473684,0.0
get him back!,GUTS,Olivia Rodrigo,2023-09-08,USUG12305007,0.4298579147488493,31.1,0.07289801058590224,0.051692861171664196,0.048637184574556104,0.6842105263157894,0.04423856760692907,0.0861597748614959,0.05122077042472658,0.0022148995586194,0.002838031557042343,0.0034766430012469923,0.03613053613053613,0.00304531980357856,0.0427892234548336,0.0030774817357513196,0.0861244019138756,0.0
LA PEOPLE,LA PEOPLE,Peso Pluma,2023-06-22,QM7282306250,0.4306583950370222,31.1,0.07230846554973,0.09736937046804575,0.02123797939611314,0.6631578947368421,0.01221337514157464,0.02480620082882753,0.0003087412659380249,0.0001800107228508096,0.00014711760041977967,0.04365354310861456,0.04312354312354312,0.064395520331194,0.022187004754358162,0.004866088526066796,0.14354066985645933,0.0
BRAZILIAN DANï¿½ï¿½A P,BRAZILIAN DANï¿½ï¿½A P,6YNTHMANE,2023-05-12,QM6N22383605,0.43105863518110865,31.1,0.019155234541864456,0.01409235574390531,0.06629072482181972,0.7473684210526316,0.0021974446463994914,0.009538516972418773,0.008994996324669689,1.610276883859806e-07,1.7399390225459243e-07,0.040619890199755024,0.01631701631701632,0.0002401831466804664,0.017432646592709985,0.00975694994189471,0.09569377990430622,1.0
REACT,REACT,Switch Disco,2023-01-13,GBARL2202525,0.4296577946768061,31.1,0.06250584120669599,0.06392373867487817,0.020790173222302324,0.6631578947368421,0.0463398792820083,0.1266150679860623,0.005188834619786355,0.0006564602140457651,0.0007823624945886295,0.01406390795717039,0.022144522144522148,0.0009877320973557355,0.0,2.273960400183004e-05,0.004784688995215311,0.0
Ocean,OCEAN,KAROL G,2019-05-03,USUM71904901,0.42925755453271963,31.0,0.0036162475742672604,0.0016548355242542653,0.0005214539158259711,0.42105263157894735,0.00975312082663107,0.013351654504745649,0.05578137659164047,0.0012649880374482796,0.0023999410224701937,0.12085117300826909,0.0,0.0005429901583033807,0.0010565240359218173,0.0005331081614589619,0.04146730462519936,0.0
Wrecked,Wrecked,Imagine Dragons,2021-07-02,USUM72110166,0.42945767460476286,31.0,0.12645121471989895,0.10663611064531811,0.0911095107236407,0.6842105263157894,0.011954123083110233,0.0308338535986671,0.029252331684203537,0.006890255676666605,0.0046401621426276915,0.0006351705174990303,0.05361305361305361,0.07552100618176295,0.009508716323296355,0.0033856697629805017,0.05741626794258373,0.0
Think U The Shit (Fart),Think U The Shit (Fart),Ice Spice,2024-01-26,USUG12400704,0.4308585151090654,31.0,0.28783888751041686,0.228333426491935,0.26956631840419026,0.7684210526315789,0.05046275972425661,0.07846765283788516,0.0022642191669981155,0.00023095681626206937,0.00024946755292938984,0.006837197661209555,0.11655011655011654,0.010802054212767392,0.06339144215530904,0.006487343449704571,0.07655502392344497,0.0
Brown Munde,Brown Munde,AP Dhillon,2020-09-18,TCAFC2063050,0.43045827496497896,31.0,0.48732347901480083,0.2841472854430369,0.36754623985927937,0.7999999999999999,0.013042442015870006,0.02573101117658646,0.0019440093693242277,0.001732904452756085,0.001134771491828855,0.0003950076429484217,0.3006993006993007,0.009843009095460145,0.42789223454833597,0.02444777151777043,0.43540669856459324,0.0
Kallo(Feat.Ajay HoodaPooja Hooda),Kallo(Feat.Ajay HoodaPooja Hooda),Komal Choudhary,2023-10-25,INT502310027,0.4300580348208925,31.0,0.006286703580788869,0.00577583330369196,0.0331864707424539,0.4385964912280702,0.0001683740209237888,0.00036815238568683865,3.9627040550746864e-07,1.2243386707112268e-05,3.312704810137387e-05,5.559894206508629e-07,0.018648018648018648,0.08166845725921218,0.00792393026941363,0.03316206082142795,0.07177033492822966,0.0
pov,Positions,Ariana Grande,2020-10-30,USUM72020441,0.4290574344606764,31.0,0.0050611063253184,0.0033672600022696822,0.025604972974869394,0.7578947368421052,0.0009355211420740816,0.0019835132567116312,0.02155273554512981,0.002365709571578197,0.0045485914427200675,0.05546208018668431,0.022144522144522148,0.0014230992063268854,0.03328050713153724,0.3748595502674819,0.11004784688995214,1.0
Dancing On My Own,Dancing On My Own,Calum Scott,2016-03-11,UK6KW1500205,0.43025815489293573,31.0,0.05935278643512646,0.06602234790164485,0.04213644197729485,0.6,0.024754591066737965,0.043859226230989076,0.022177902614869526,0.014214087052095727,0.0117388169162718,0.0102076447625961,0.08041958041958042,0.012099718192607758,0.01901743264659271,0.0020127454235561427,0.09090909090909091,0.0
Stay With Me,Full Circle: The Live Anthology,Sam Smith,2011-11-20,GBUM71308833,0.4312587552531519,31.0,0.002404719092623465,0.0022120933415312903,0.0065777752155721176,0.6,0.0007183533379516605,0.0020185310642778335,0.0705749433700453,0.04855712172869743,0.04974078947369813,0.0648333227513123,0.004662004662004662,0.00015712215216099208,0.003169572107765452,0.001292111604399607,0.023923444976076555,0.0
Back Then Right Now,Back Then Right Now,Tyler Hubbard,2023-09-08,USUG12307215,0.4320592355413248,31.0,0.017463371238473184,0.057936181276476095,0.012783701948712544,0.6210526315789473,0.004445220071376964,0.0077719953637835045,0.0011701398874158482,7.503745439066983e-05,0.00015613262919937843,0.004709524231881235,0.01282051282051282,0.0053430906564818515,0.006339144215530904,0.0015060630610299643,0.06698564593301436,0.0
Boucan (feat. Franglish),Boucan (feat. Franglish),KeBlack,2024-04-25,FRPZ92414500,0.43265959575745444,31.0,0.06860345682364398,0.04588145822006094,0.032426272505648925,0.7052631578947368,0.02103033884283152,0.10977920582244391,0.006396247235343758,0.007670790025009317,0.0037147897074631024,0.028628633707766266,0.006993006993006992,0.001147479201939465,0.00792393026941363,0.0012263617822446807,0.07655502392344497,0.0
Fulanito,Fulanito,Becky G,2021-06-03,USRC12100954,0.43165899539723834,31.0,3.7800122123496625e-06,2.7100684122894827e-05,0.000245773275809292,0.6,1.4637234376359598e-06,4.975032239011333e-06,0.04448815177517059,0.016536601826662684,0.016905028073751042,0.05559856459221291,0.0011655011655011655,1.2374775707190307e-05,0.0,0.00010056465382926114,0.012759170653907493,0.0
Only Love Can Hurt Like This (feat. Teddy Swims) - Remix,Only Love Can Hurt Like This (feat. Teddy Swims) - Single,Paloma Faith,2022-09-23,GBARL2201949,0.4318591154692816,31.0,0.034727703486146316,0.06276010305035139,0.05719282915633945,0.6526315789473683,2.725630461900901e-05,8.873210725643116e-05,0.00014076923405056488,0.000207674896316263,0.00026440850591495716,0.010259467604130108,0.06293706293706293,0.02856885718946344,0.014263074484944533,0.0009821600129914512,0.019138755980861243,0.0
Business (feat. Naza),Business (feat. Naza),DYSTINCT,2023-06-01,NL2BN2300047,0.4314588753251951,30.9,0.040192261417692186,0.027015994485010783,0.025546015900921436,0.6842105263157894,0.013215824749893048,0.013762495876741424,0.011321655275563058,0.0023503437387135113,0.0037505597384178534,0.0023801554546173218,0.002331002331002331,0.006674504024614554,0.011093502377179081,0.008601753161225101,0.0430622009569378,1.0
MANIAC,ODDINARY,Stray Kids,2022-03-18,US5TA2200027,0.4324594756854112,30.9,0.10242054382973571,0.16299706465715091,0.08651787647513758,0.7999999999999999,0.0016656117138728896,0.009209908068786528,0.0035091376109356084,0.003145018405492473,0.0018614722390394114,0.0002362823345231298,0.0034965034965034965,0.0002368082078512327,0.003169572107765452,0.00039122077833805407,0.03349282296650718,0.0
A Real Playa,A Real Playa - Single,Parsa Nani,2024-05-24,GBARL2400577,0.43225935561336803,30.9,0.029780180408412096,0.03214818654078399,0.062057723553364,0.6807017543859649,0.002446071354352999,0.008104969456993204,0.006031725082324593,0.0020506266085135137,0.002141880090457701,0.00487270376593903,0.022144522144522148,0.0014467237781315215,0.03803486529318542,0.27120882510752714,0.14354066985645933,0.0
Mona Lisa - Spider-Man: Across the Spider-Verse (Deluxe Edition),Mona Lisa - Spider-Man: Across the Spider-Verse (Deluxe Edition) - Single,Dominic Fike,2023-06-02,USQX92303644,0.4338603161897138,30.9,0.08529832570037013,0.048594914217865784,0.0462320774945472,0.7157894736842105,0.017259585034471593,0.047144833812578724,0.00010382284624295678,0.00020080911020264392,0.00021099596661938402,0.023407339390489317,0.027972027972027972,0.0030245076807982854,0.00792393026941363,0.0015866683179160132,0.0861244019138756,0.0
ADIï¿½,LA NENA DE ARGENTINA,Maria Becerra,2022-12-08,USAT22221820,0.43285971582949767,30.9,2.214894699067712e-06,2.879447688057575e-05,2.058370720365676e-06,0.09473684210526315,0.020423357324679845,0.005809216757564785,0.03255631000519759,0.0009640955329228169,0.0021784446596942735,0.05439893837877446,0.0011655011655011655,3.656183731669863e-05,0.0,5.176579560635579e-05,0.06379585326953748,0.0
Something About You,Something About You,Eyedress,2021-06-03,GBMYF2000174,0.43325995597358413,30.9,0.2548623365763052,0.19477939196227584,0.1073861038775157,0.7473684210526316,0.032005744768717766,0.09618667951487464,0.008470513017960675,0.002469269033974275,0.0015958949713936617,0.002997664357033708,0.04195804195804195,0.0006249261732131105,0.020602218700475437,0.004345588119503009,0.11961722488038277,0.0
Patadas de Ahogado,Patadas de Ahogado,LATIN MAFIA,2023-11-03,MXF012301101,0.4336601961176706,30.9,0.07844407935172512,0.04637943329081913,0.020805664367871894,0.6842105263157894,0.0561896546830631,0.09803718287740264,0.00672296052967274,0.0008190939619237669,0.0014271015578384717,0.0006271449549365437,0.008158508158508158,0.0001603095943886017,0.00792393026941363,0.001154366868114799,0.00956937799043062,0.0
After LIKE,After LIKE - Single,IVE,2022-08-22,QMBZ92254957,0.4354612767660596,30.8,0.008285083272387936,0.005811402951603259,0.07839840064899972,0.7157894736842105,0.0017761442758722637,0.004588472234040152,0.0030279487885302744,0.0008833240018284912,0.001179018292809278,0.0020458336522527565,0.0034965034965034965,1.1249796097445732e-06,0.022187004754358162,0.2611997269836669,0.07177033492822966,1.0
So Far,So Far,florias,2023-03-10,SE5752309413,0.43466079647788675,30.8,0.13931391847356686,0.13729375955934287,0.06206485542673031,0.6947368421052631,0.0563288735778282,0.14540608572263,0.0036205828349786208,0.0006085803775008139,0.0005482336225557713,0.03492105885998244,0.03613053613053613,0.010723868129890145,0.02377179080824089,0.0025994521041800022,0.04784688995215311,0.0
idontwannabeyouanymore,dont smile at me,Billie Eilish,2017-07-21,USUM71707712,0.4348609165499299,30.8,0.029208475049252905,0.07442186618698456,0.03538173836291442,0.631578947368421,0.0075692437422815876,0.019120413016263507,0.00217247091311121,0.00025402756841651875,0.0002528815524523126,0.008092192263323916,0.0606060606060606,0.045535237173826223,0.02377179080824089,0.0029771245600607615,0.15311004784688995,0.0
Debo Entender,Debo Entender,Santa Fe Klan,2019-12-12,USL4Q1967883,0.4330598359015409,30.8,0.08016559743950549,0.12058957538309358,0.02099944853580143,0.6526315789473683,0.0146715056729635,0.06591694642663815,0.012415221734620552,0.027781400302000953,0.02697903795594302,0.13557430855392547,0.009324009324009324,0.021600170996900682,0.004754358161648178,0.0013676958903290476,0.02392344497607655,1.0
Vem Desestressar,Vem Desestressar,MC PH,2024-04-04,BXG6R2400152,0.4352611566940164,30.8,0.07459394632459596,0.10742033669212438,0.10255564907208095,0.6210526315789473,0.010217664201922995,0.04007515251603268,0.01659526845210416,0.023126853562084316,0.016111558787609268,0.006984307962418832,0.1048951048951049,0.04567867207406866,0.022187004754358162,0.0029770623166191505,0.18181818181818182,1.0
Darkside,Darkside,Alan Walker,2018-07-27,NOG841806010,0.43346007604562736,30.8,0.3447920411928821,0.5965487278769493,0.22798834670950935,0.7789473684210526,0.023597392036483686,0.049012589303032324,0.02738790273631475,0.008420291441005655,0.00636523563912993,1.3412061598084101e-06,0.1351981351981352,0.0001051855935111176,0.049128367670364506,0.011736540358886141,0.05741626794258373,1.0
Call Me Every Day (feat. WizKid),Call Me Every Day (feat. WizKid),Chris Brown,2022-06-17,USRC12201904,0.43506103662197315,30.8,0.04447527310978871,0.06766363308383766,0.044472284882563454,0.6736842105263158,0.006684014782361341,0.012856446215070899,0.0010792307943876642,0.0012924358317324607,0.0011703018089992943,0.000527263026224454,0.022144522144522148,0.0003886804551667501,0.003169572107765452,7.045957590348068e-05,0.014354066985645932,1.0
World's Smallest Violin,OK ORCHESTRA,AJR,2021-01-01,QMRSZ2003324,0.4342605563338003,30.8,0.18324716654500017,0.004495325978885179,0.0019013831055607001,0.4456140350877192,0.04192129772740734,0.11070130397520801,0.017063217180960773,0.00032573067045968716,0.00047179484259875877,0.032873013596222224,0.012820512820512822,0.030510384499280948,0.013734812466983623,0.0014017845485179226,0.017543859649122806,0.0
Thot Shit,Thot Shit,Megan Thee Stallion,2021-06-11,QMCE32100339,0.43406043626175705,30.8,0.03248996428420753,0.027373384756881457,0.09435369356881852,0.6526315789473683,0.0011345742965328646,0.002821453122180982,0.0008705361508283484,0.0005114788070076948,0.0006328949710531086,0.14420036479460444,0.07575757575757576,0.09596076071121211,0.028526148969889066,0.013307917537979757,0.07655502392344497,0.0
Money Trees,good kid m.A.A.d city (Deluxe),Kendrick Lamar,2012-01-01,USUM71210785,0.4344606764058435,30.8,0.009275915470078564,0.02286789602145019,0.0075267908479943425,0.6210526315789473,0.005173029594508708,0.015268791202294213,0.010882377876046104,0.004014071079938238,0.004426370053996043,0.053461121314407126,0.0027195027195027195,3.037444946310348e-05,0.0,4.309320940857755e-05,0.062200956937799035,0.0
